,timestamp,altitude,altitude_final,acc_x,acc_x_filtered,acc_y,acc_y_filtered,acc_z,acc_z_filtered,gyro_x,gyro_x_filtered,gyro_y,gyro_y_filtered,gyro_z,gyro_z_filtered,state,ground_truth,floor,prediction
2842,286.47546,10.108833,9.696353,-0.3741455,0.10874715,-1.1956787,-0.044567622,9.202881,9.882206,-0.028229507,0.002466569,0.024501082,9.5644216E-05,0.017576864,0.0014157539,1,0,0,5.270757
2843,286.5754,10.025265,9.697459,-0.34423828,0.094789796,1.7529297,-0.08130888,10.731812,9.935632,0.046871636,0.001017424,0.0063915867,0.00044359648,0.010120012,0.00066279055,0,0,0,5.270757
2844,286.67548,9.858128,9.69857,0.7739258,0.097666994,1.3525391,-0.03115894,10.003662,9.930144,0.07856325,0.0013901261,-0.01784318,0.0006252237,-0.005060006,0.00030833573,1,0,0,5.270757
2845,286.77542,9.690994,9.699689,0.99731445,0.103153765,-0.6274414,0.020495655,9.783325,9.915579,0.015180018,0.0025067457,-0.027963191,0.0006698904,-0.017576864,0.00038357513,1,0,0,5.270757
2846,286.87943,9.774559,9.70086,0.23010254,0.13744673,-1.3409424,0.009969982,9.734497,9.9034195,-0.070307456,0.0034521997,0.0002663161,0.0004242348,-0.010652645,0.0007269366,1,0,0,5.270757
2847,286.98,9.941696,9.702,-0.99853516,0.15751219,-1.2194824,-0.04481509,10.556641,9.931798,-0.06524745,0.0036793947,0.027430559,-5.7726844E-05,0.01438107,0.0010369973,1,0,0,5.270757
2848,287.0793,9.690994,9.703131,-0.49072266,0.13959563,1.3513184,-0.05014314,9.924927,9.949118,0.019973708,0.0039045054,0.017044231,-6.842135E-05,0.015978966,0.00093560084,1,0,0,5.270757
2849,287.17932,9.690994,9.704276,0.75439453,0.10535556,1.3824463,-0.02189769,10.12207,9.9571705,0.07590009,0.0038405363,-0.011717909,8.207543E-05,-0.00079894834,0.00079507934,1,0,0,5.270757
2850,287.2793,9.941696,9.705425,1.1627197,0.089100175,-0.6677246,-0.0003625073,9.003906,9.996372,0.059122175,0.0040159547,-0.025832662,-0.00015996952,-0.01438107,0.00066896604,1,0,0,5.270757
2851,287.3833,9.941696,9.706625,-0.37902832,0.07584149,-1.3372803,-0.0050622863,10.4522705,9.99458,-0.080960095,0.0028324393,0.0013315806,-0.00042291114,-0.0061252704,0.0005857572,1,0,0,5.270757
2852,287.48337,9.858128,9.707783,-1.6522217,0.047773562,-1.1315918,-0.02803096,10.681763,9.963982,-0.061252706,0.0011757892,0.028229507,2.984169E-05,0.016777914,0.0008976871,1,0,0,5.270757
2853,287.58337,9.690994,9.708942,-0.40893555,0.04390346,1.260376,-0.0025303392,9.9938965,9.930983,0.016777914,0.0013131757,0.020772656,0.00032350642,0.016777914,0.0010784729,1,0,0,5.270757
2854,287.6833,9.941696,9.710102,0.77453613,0.0501385,1.2963867,0.00087254785,9.839478,9.94643,0.07323693,0.0013313971,-0.008788432,-0.0007189428,-0.00479369,0.00029146133,1,0,0,5.270757
2855,287.7833,9.941696,9.711265,1.1328125,0.056309156,-0.2685547,-0.008189125,9.602661,9.9926605,0.04580637,0.0018728253,-0.027430559,-0.0013757045,-0.025566347,-0.00013528338,1,0,0,5.270757
2856,287.88718,9.941696,9.712473,-0.22766113,0.063162684,-1.2390137,-0.0025686668,9.842529,9.972956,-0.068176925,0.002526436,0.0053263223,-0.00015311355,0.002396845,0.0012082498,1,0,0,5.270757
2857,287.98724,10.025265,9.713636,-0.63049316,0.07334393,-1.0583496,-0.007761725,10.708008,9.936768,-0.06072007,0.001213492,0.029294772,0.0008304631,0.021837922,0.0027198938,1,0,0,5.270757
2858,288.08743,10.025265,9.7148,-1.0290527,0.060369566,0.6555176,-0.01151626,10.008545,9.932321,0.018109495,0.0010501028,0.016777914,0.00020758546,0.015446334,0.00261265,1,0,0,5.270757
2859,288.1873,9.941696,9.715957,0.57373047,0.04084078,1.2579346,0.004330395,9.362793,9.979408,0.068176925,0.0022379316,-0.0127831735,-7.412668E-05,-0.00079894834,0.0019074965,1,0,0,5.270757
2860,288.2872,10.108833,9.717112,0.8001709,0.05947471,0.602417,0.051866315,9.779053,9.984723,0.033555828,0.004088808,-0.027430559,0.00022043286,-0.018109495,0.0009193453,1,0,0,5.270757
2861,288.39273,9.941696,9.7183275,0.09338379,0.107602164,-1.3421631,0.060454972,9.910889,9.927576,-0.04713795,0.0054388433,-0.00958738,0.00017565402,-0.016245283,-0.0016535902,1,0,0,5.270757
2862,288.49124,9.858128,9.719458,-0.8709717,0.16297862,-0.81359863,0.0457022,10.054321,9.878243,-0.06578008,0.0048055733,0.018642128,-0.0009482708,0.009853696,-0.005739636,1,0,0,5.270757
2863,288.66498,9.941696,9.721439,-0.13916016,0.14489543,1.5838623,0.0678922,9.638062,9.920504,0.021038972,0.0040730867,0.020506341,-0.0015589857,0.055660065,-0.0046277633,1,0,0,5.270757
2864,288.7676,9.690987,9.722597,0.5621338,0.12895995,1.126709,0.046671174,9.293823,9.948881,0.07456851,0.0035735122,-0.006924219,-0.0009280071,-0.027963191,-0.0013935969,1,0,0,5.270757
2865,288.86472,9.941696,9.723683,0.17272949,0.13656105,1.1407471,-0.0066717276,10.366821,9.950601,0.07803062,0.002398001,-0.017044231,5.8398196E-05,-0.028229507,0.00040793302,1,0,0,5.270757
2866,288.9649,9.941696,9.724795,1.1560059,0.14127369,0.7348633,-0.036438085,9.289551,9.944834,0.03435478,0.00196467,-0.021837922,0.0005574189,-0.022370553,0.0007018902,1,0,0,5.270757
2867,289.0648,9.941696,9.725891,0.1574707,0.12253669,-0.67077637,-0.011457414,10.496216,9.928174,-0.04447479,0.0029376906,-0.0034621095,0.00079412863,0.009321064,0.0007085872,1,0,0,5.270757
2868,289.1648,9.690987,9.726977,-0.28198242,0.09108077,-0.61157227,0.044827364,9.509277,9.91478,-0.0628506,0.0042408486,0.025832662,0.000693825,0.030892668,0.00066400465,1,0,0,5.270757
2869,289.26474,9.941696,9.728047,-0.15197754,0.051854916,1.7492676,0.06361125,9.970093,9.92341,-0.010918961,0.003816758,0.022903185,9.2313225E-05,0.018375812,0.0007224559,1,0,0,5.270757
2870,289.36462,10.025269,9.729102,0.19897461,0.0477528,1.09375,0.053765077,10.536499,9.92487,0.055926383,0.002547138,-0.0013315806,-0.00040823052,-0.015446334,0.0009789302,1,0,0,5.270757
2871,289.4646,9.774555,9.730141,0.60058594,0.08255692,1.0058594,0.067717314,10.314331,9.908026,0.06684534,0.0018400803,-0.023435818,-0.00044342483,-0.02663161,0.0009880201,1,0,0,5.270757
2872,289.56448,10.108837,9.731161,0.7342529,0.11188884,-1.8688965,0.039081812,9.754639,9.923817,0.0018642128,0.002595599,-0.02130529,-7.714574E-06,-0.008788432,0.000500065,1,0,0,5.270757
2873,289.6646,10.108837,9.732162,-0.5255127,0.12408339,-1.2322998,-0.012772967,10.028687,9.986913,-0.06764429,0.004264652,0.0066579026,0.0006726073,0.02130529,0.00017579668,1,0,0,5.270757
2874,289.76678,9.941696,9.733162,-0.76416016,0.11459261,-0.0018310547,-0.052777104,9.734497,10.005134,-0.007723167,0.0047011995,0.023702133,0.0009776017,0.015978966,0.00020679695,1,0,0,5.270757
2875,289.8711,9.774555,9.734158,0.23376465,0.10896456,1.4074707,-0.021819841,10.576782,9.977211,0.054594804,0.0039387,-0.0039947415,0.0006853893,-0.013582122,0.00046152965,1,0,0,5.270757
2876,289.9664,9.690987,9.735042,0.5267334,0.1117285,1.0101318,0.010277735,10.028076,9.943135,0.07163903,0.003211132,-0.021571605,0.00020986251,-0.024767399,0.0007011605,1,0,0,5.270757
2877,290.06653,9.941696,9.735944,1.3220215,0.10771911,-0.21179199,0.038283277,9.957886,9.954701,0.0479369,0.0024831523,-0.025033714,-4.7614612E-05,-0.021837922,0.00084228435,1,0,0,5.270757
2878,290.16647,10.108837,9.7368145,-0.17333984,0.09105285,-1.282959,0.07114347,10.019531,9.9569435,-0.0743022,0.0020571346,0.011984225,0.00024085397,0.02263687,0.00081274123,1,0,0,5.270757
2879,290.26547,9.774555,9.737644,-0.7824707,0.066139795,-0.4095459,0.060482915,11.2323,9.938245,-0.0727043,0.0015942281,0.021837922,0.00045608648,0.027696876,0.00069439283,1,0,0,5.270757
2880,290.36533,9.941696,9.738447,-0.70739746,0.04882394,0.3857422,0.019114025,9.936523,9.923851,-0.018109495,0.0013614923,0.024501082,0.00038952066,0.018375812,0.0007434557,1,0,0,5.270757
2881,290.46555,9.941696,9.739216,0.16906738,0.05619168,1.6918945,-0.0019745168,10.140381,9.957257,0.051665325,0.0017765271,-0.002396845,9.556286E-05,-0.012516857,0.00092842913,1,0,0,5.270757
2882,290.5655,10.108837,9.739943,0.93566895,0.06751837,0.80566406,0.002566905,10.248413,9.905367,0.06737798,0.0022515808,-0.025033714,-0.00011444179,-0.025832662,0.0014108181,1,0,0,5.270757
2883,290.66544,9.607418,9.740625,0.34240723,0.077352576,-1.9598389,0.00048132418,10.018311,9.848944,0,0.0025715993,-0.022104237,-4.4971635E-05,-0.007989483,0.0015948229,0,0,0,5.270757
2884,290.7654,9.690987,9.741269,-0.024414062,0.0746816,-1.1499023,0.026754923,9.910889,9.828247,-0.07084008,0.0030775887,0.007190535,0.00018413717,0.021571605,0.001240472,0,0,0,5.270757
2885,290.8654,10.1924095,9.741875,-1.0467529,0.074914224,-0.56396484,0.054045927,9.850464,9.851867,-0.043942157,0.003462229,0.028229507,0.0003874241,0.02530003,0.00084487774,0,0,0,5.270757
2886,290.96637,9.858124,9.742451,0.17089844,0.064172715,1.7333984,0.049686924,9.573364,9.923125,0.027696876,0.0031038502,0.013049489,0.00029523062,0.002130529,0.00063495187,0,0,0,5.270757
2887,291.06525,10.108837,9.742981,0.3076172,0.06942858,1.428833,0.045533955,10.527344,9.96166,0.06924219,0.0020540147,-0.015180018,0.00017987154,-0.024234766,0.00074152875,0,0,0,5.270757
2888,291.16544,9.690987,9.743487,0.87524414,0.08267487,-0.42541504,0.019071396,9.320679,9.926562,0.041545313,0.0015946381,-0.025566347,0.0006161984,-0.0231695,0.0013109853,0,0,0,5.270757
2889,291.26575,9.941696,9.743964,0.07019043,0.10237251,-1.4849854,0.004649625,9.794312,9.894255,-0.043942157,0.001871132,-0.0066579026,0.00069678033,0.007723167,0.0016152321,0,0,0,5.270757
2890,291.36734,9.941696,9.744418,-0.58044434,0.10492714,-0.5255127,0.0039818375,9.656982,9.848472,-0.06870956,0.0020622595,0.02130529,0.00030848416,0.03009372,0.0015652148,0,0,0,5.270757
2891,291.4656,9.941696,9.744832,-0.6176758,0.082987376,1.315918,0.008691704,9.854736,9.84437,-0.012516857,0.0012855389,0.021837922,9.028798E-05,0.018642128,0.0014577053,0,0,0,5.270757
2892,291.5703,9.941696,9.745247,0.7849121,0.056451008,1.605835,0.028638942,10.41748,9.901318,0.054594804,0.00075898273,0.0018642128,0.00023837213,-0.013315805,0.0014301535,0,0,0,5.270757
2893,291.66565,10.108837,9.745603,0.6994629,0.04377753,0.74279785,0.046982963,10.024414,9.91713,0.06471481,0.0012322769,-0.02396845,0.00055614597,-0.028495824,0.0015051707,0,0,0,5.270757
2894,291.76617,10.275986,9.745955,0.1373291,0.06999641,-1.1773682,0.03926892,9.920044,9.891681,-0.00958738,0.0016126693,-0.022903185,0.00058132934,-0.010652645,0.0011938134,0,0,0,5.270757
2895,291.86597,10.1924095,9.746286,-0.30151367,0.10842741,-1.3165283,0.03549036,9.446411,9.859681,-0.07563377,0.001639738,0.009853696,0.00030640338,0.021038972,0.00086839957,0,0,0,5.270757
2896,291.96603,10.025269,9.746598,-1.4434814,0.1180364,-1.1682129,0.063227735,10.98938,9.892749,-0.039947417,0.002082298,0.028495824,0.000575544,0.030892668,0.0010405694,0,0,0,5.270757
2897,292.06598,10.108837,9.746891,-0.47546387,0.10829944,1.0943604,0.123139486,10.007324,9.944368,0.037550572,0.0024853759,0.014913702,0.0010658267,0.007190535,0.0012502106,0,0,0,5.270757
2898,292.166,10.1924095,9.747168,0.3753662,0.07163548,1.5155029,0.11037598,10.078735,9.96648,0.072171666,0.0023325481,-0.017576864,0.0015059743,-0.025832662,0.0015427523,0,0,0,5.270757
2899,292.27,10.108837,9.747439,0.0048828125,0.063159384,-1.3970947,0.044179827,10.361328,9.971225,0.03621899,0.0025582484,-0.024234766,0.0014297845,-0.026098978,0.0017123965,0,0,0,5.270757
2900,292.36984,10.108837,9.747684,-0.46813965,0.074688695,-1.5893555,0.011027122,9.871216,9.958361,-0.048469532,0.0027338099,0.0002663161,0.0007505517,0.002396845,0.0015242959,0,0,0,5.270757
2901,292.46985,9.941696,9.747914,-1.4703369,0.08076603,-0.8239746,0.021714205,10.628662,9.929731,-0.060453758,0.002152805,0.029028457,0.00023721748,0.026365295,0.0014717011,0,0,0,5.270757
2902,292.5698,10.108837,9.748133,-0.39123535,0.08150793,1.3330078,0.045442127,10.3967285,9.899665,0.0018642128,0.000680337,0.021038972,0.00020888589,0.029294772,0.0017707949,0,0,0,5.270757
2903,292.66983,10.025269,9.748338,0.9136963,0.04157606,1.307373,0.052860234,9.829712,9.9046,0.06657903,-0.0003008565,-0.0045273737,0.00094480166,-0.0013315806,0.002003038,0,0,0,5.270757
2904,292.77386,10.108837,9.748539,0.8544922,0.019487511,-1.0241699,0.046308897,9.672852,9.919365,0.0127831735,0.00034766417,-0.02396845,0.0010736269,-0.023702133,0.0017168351,0,0,0,5.270757
2905,292.87375,10.025269,9.748721,-0.8856201,0.0356409,-1.6888428,0.011823068,10.059204,9.932547,-0.06072007,0.0015553009,0.0015978967,0.0007368681,0.0002663161,0.0010669337,0,0,0,5.270757
2906,292.9737,9.941696,9.748894,-1.4440918,0.043817624,-1.0217285,-0.020752648,10.31311,9.9510565,-0.054328486,0.0017576069,0.028229507,0.0006720058,0.025033714,0.0009967302,0,0,0,5.270757
2907,293.0784,9.858124,9.7490635,-0.36132812,0.052155167,1.4605713,-0.009731268,10.160522,9.927475,0.011717909,0.001012674,0.017044231,0.0004421281,0.021837922,0.001321154,0,0,0,5.270757
2908,293.1739,9.690987,9.74921,1.027832,0.04437574,1.7071533,0.0078852875,10.575562,9.891803,0.070307456,0.00020564983,-0.008522116,0.0004444002,-0.0039947415,0.001659819,0,0,0,5.270757
2909,293.27676,9.690987,9.749359,0.54626465,0.036972377,-0.8721924,0.019831995,9.246216,9.891601,-0.0045273737,0.00047966387,-0.0231695,6.678886E-05,-0.022903185,0.0013191536,0,0,0,5.270757
2910,293.3767,10.108837,9.749496,-0.14465332,0.057515748,-1.3977051,-0.006032808,10.838013,9.926008,-0.032490566,0.0017090234,-0.013848438,-0.0002181806,-0.013848438,0.00082657655,0,0,0,5.270757
2911,293.47702,10.025269,9.749626,-0.569458,0.0816859,-0.62438965,-0.01316853,9.399414,9.915954,-0.07190535,0.0022940626,0.018375812,2.2317307E-05,0.012516857,0.00069097825,0,0,0,5.270757
2912,293.57678,10.108837,9.749749,-0.76416016,0.07281895,0.70739746,-0.013508306,9.877319,9.920281,-0.015446334,0.0023487604,0.024234766,0.0007856618,0.026365295,0.0010928068,0,0,0,5.270757
2913,293.67743,10.025269,9.7498665,0.79467773,0.046978295,1.1462402,0.0165303,10.598755,9.953585,0.05006743,0.0014457445,0.0029294773,0.0018293951,0.009054747,0.0017852248,0,0,0,5.270757
2914,293.7807,9.941696,9.74998,0.7122803,0.032685984,-0.6842041,0.05675687,9.824829,9.938748,0.041278996,0.0013016263,-0.026098978,0.0018852561,-0.024234766,0.0018592569,0,0,0,5.270757
2915,293.88138,10.108837,9.750086,-0.095214844,0.045820065,-1.1877441,0.0533818,10.761719,9.915567,-0.04234426,0.0020743455,-0.0045273737,0.0009692951,-0.00958738,0.0010573062,0,0,0,5.270757
2916,293.9805,10.108837,9.750185,-0.33935547,0.051231425,-0.7067871,-0.008083504,9.528809,9.882496,-0.070041135,0.002104871,0.02263687,0.00014062518,0.020506341,0.00076714484,0,0,0,5.270757
2917,294.08054,9.858124,9.750279,-0.8996582,0.049505692,0.023803711,-0.0944984,10.380859,9.889398,-0.011451593,0.0016652602,0.020772656,9.1221955E-05,0.025566347,0.0010038986,0,0,0,5.270757
2918,294.18054,9.607418,9.75037,0.65063477,0.057215557,1.9750977,-0.104043774,9.854736,9.923057,0.06231797,0.0008055818,-0.0031957934,0.00054521416,0.0026631611,0.0017157464,0,0,0,5.270757
2919,294.28452,9.858124,9.75046,0.63720703,0.0515967,-0.791626,-0.056880258,9.563599,9.960886,0.028495824,0.0012588365,-0.02876214,0.0005120626,-0.02663161,0.0018772641,0,0,0,5.270757
2920,294.3845,10.025269,9.750542,0.072021484,0.058057565,-1.3250732,-0.003316927,9.915161,10.0460005,-0.060453758,0.0032853675,-0.0037284256,-3.0323066E-05,-0.0053263223,0.001300765,0,0,0,5.270757
2921,294.4846,9.774555,9.750621,-0.36499023,0.061929435,-1.1334229,0.039578248,10.241089,10.101429,-0.056459013,0.0032514436,0.007456851,-0.0002785934,0.008522116,0.0009311533,0,0,0,5.270757
2922,294.58435,9.941696,9.750696,-0.59936523,0.06605173,-0.06958008,0.08322055,9.2803955,10.0906725,0.018908443,0.0012509596,0.02130529,-8.9616544E-05,0.021837922,0.0008688697,0,0,0,5.270757
2923,294.68445,9.941696,9.75077,0.7977295,0.038513165,2.0874023,0.10506474,10.367432,10.032938,0.06657903,-0.00085906556,-0.008788432,-7.498491E-05,-0.0039947415,0.0011545151,0,0,0,5.270757
2924,294.78833,10.108837,9.750842,0.47424316,0.015614086,0.9094238,0.08440793,11.074219,9.942751,0.06764429,0.0002994132,-0.032490566,-0.0004237994,-0.02396845,0.0012866828,0,0,0,5.270757
2925,294.8885,9.941696,9.75091,-0.14099121,0.027322363,-1.8273926,0.06316826,9.393921,9.863944,-0.017310547,0.0024469055,-0.019707393,-0.0005742471,-0.012250541,0.0011360892,0,0,0,5.270757
2926,294.98846,10.108837,9.750976,0.048217773,0.057943687,-1.2762451,-0.0010383977,9.180908,9.872662,-0.07350325,0.0026700383,0.016245283,-0.00027082203,0.011185276,0.0007858872,0,0,0,5.270757
2927,295.08844,9.774555,9.7510395,-0.44555664,0.07745633,-0.64453125,-0.04402864,9.14978,9.919072,-0.037816886,0.0018762001,0.030360036,0.0006268784,0.027164243,0.0007570731,0,0,0,5.270757
2928,295.18832,10.4431305,9.7511015,-0.19836426,0.06397595,1.361084,-0.042129684,9.307251,9.999828,0.032490566,0.0027985713,0.009853696,0.002302215,0.01438107,0.0014022258,0,0,0,5.270757
2929,295.29227,9.858124,9.751164,0.6591797,0.037868325,0.5578613,0.04943997,11.069336,10.093167,0.080960095,0.0053737834,-0.020506341,0.0040061995,-0.022104237,0.0018515583,0,0,0,5.270757
2930,295.3923,9.858124,9.7512245,0.47485352,0.003241045,-1.3830566,0.09259521,10.946655,10.09295,-0.008788432,0.003486291,-0.020506341,0.0035592997,-0.0053263223,0.0014075052,0,0,0,5.270757
2931,295.49237,9.941696,9.751284,-0.4699707,0.027219443,-0.81481934,0.03130364,9.591675,10.035906,-0.071106404,0.00087383855,0.008788432,0.0011437135,0.022903185,0.0009987727,0,0,0,5.270757
2932,295.59235,9.941696,9.751341,-0.60302734,0.05819711,0.56152344,-0.011436426,9.411011,9.945332,-0.025832662,0.001405809,0.025033714,-0.00023370764,0.022903185,0.0010307484,0,0,0,5.270757
2933,295.69214,9.941696,9.751399,-0.040893555,0.06972562,0.59814453,-0.05831345,8.47229,9.863705,0.037017938,0.0017258299,0.0063915867,-0.0006871848,0.008522116,0.001056727,0,0,0,5.270757
2934,295.7961,10.025269,9.751458,0.62072754,0.07262347,0.9197998,-0.03791032,10.081177,9.88154,0.056459013,0.00074515684,-0.029827405,-0.001527593,-0.021038972,0.0008848818,0,0,0,5.270757
2935,295.89606,10.025269,9.751515,0.6732178,0.048942592,-1.673584,-0.050306346,10.482788,9.989797,-0.0010652645,-0.0015332386,-0.028495824,-0.001698393,-0.024234766,0.0008006373,0,0,0,5.270757
2936,295.99625,9.941696,9.751573,0.004272461,0.015618385,-1.1468506,-0.07074277,9.810181,10.037139,-0.035952676,-0.0014140641,0.0018642128,-0.0012475299,-0.0058589545,0.0008032702,0,0,0,5.270757
2937,296.0961,10.1924095,9.751631,-1.439209,0.0150228655,-0.446167,-0.084461585,10.325928,9.93837,-0.07084008,-0.0027282864,0.030626353,-0.00069583283,0.026365295,0.000868326,0,0,0,5.270757
2938,296.19598,10.108837,9.751689,0.30944824,0.038287934,0.54748535,-0.038944535,8.8116455,9.900311,0.004261058,0.000110594745,0.01438107,0.0006242006,0.027164243,0.0012420451,0,0,0,5.270757
2939,296.3,10.025269,9.75175,0.74768066,0.04723222,0.5731201,0.026200728,10.168457,9.937243,0.08628642,0.003943303,-0.011984225,0.0012321135,-0.014647386,0.0016331447,0,0,0,5.270757
2940,296.39996,10.025269,9.75181,0.36193848,0.05756321,-1.8481445,-0.008225988,10.136108,9.912043,-0.009853696,0.003944339,-0.028495824,0.00013901625,-0.020240024,0.0012522339,0,0,0,5.270757
2941,296.49994,9.690987,9.751871,-0.10498047,0.06951159,-1.0217285,-0.07142578,9.890137,9.833788,-0.04580637,0.0032538045,0.00958738,-0.00019654233,-0.0015978967,0.00082906627,0,0,0,5.270757
2942,296.60004,10.1924095,9.751934,-0.54382324,0.07395963,-0.46875,-0.09235694,10.15686,9.816073,-0.07536746,0.0013577564,0.016245283,-5.052734E-05,0.018908443,0.00087366847,0,0,0,5.270757
2943,296.70016,10.1924095,9.751999,0.3149414,0.046044175,1.3867188,-0.090666234,9.628296,9.831991,0.024234766,-4.8059686E-05,0.01571265,0.0010595035,0.022903185,0.0015141926,0,0,0,5.270757
2944,296.804,10.025269,9.752068,0.7824707,0.04705844,0.6048584,-0.047017828,10.441284,9.820263,0.05965481,0.00069541147,-0.025033714,0.0014664804,-0.024767399,0.0018206218,0,0,0,5.270757
2945,296.90396,10.108837,9.752137,0.91308594,0.08281766,-1.2805176,0.038557928,10.161133,9.854925,0.0018642128,0.0018679502,-0.016511599,0.0007858534,-0.023702133,0.0016826554,0,0,0,5.270757
2946,297.0039,9.941696,9.752208,-0.39367676,0.09048338,-1.5252686,0.06444936,10.646973,9.886606,-0.090014845,-0.0009260037,0.010652645,-0.000825764,0.013848438,0.0016254855,0,0,0,5.270757
2947,297.10416,10.108837,9.752282,-1.0455322,0.04999773,-1.3360596,0.017753163,9.456177,9.893531,-0.053795855,-0.0014839876,0.024767399,-0.0018752592,0.03009372,0.0014832652,0,0,0,5.270757
2948,297.20374,10.108837,9.752358,-0.22277832,0.042822875,2.3443604,0.01571535,10.177612,9.913615,0.037550572,0.0012140236,0.009853696,-0.0011562763,0.01784318,0.0007890779,0,0,0,5.270757
2949,297.30774,10.275986,9.752442,1.1395264,0.07427122,0.7733154,0.024617255,10.248413,9.933734,0.07323693,0.0022506153,-0.008788432,0.0019600177,0.006924219,-0.0010470643,0,0,0,5.270757
2950,297.40775,10.1924095,9.752526,0.27526855,0.07093773,-1.3897705,0.02604737,10.232544,9.946713,0.02396845,0.0018097882,-0.030626353,0.0013868202,-0.027696876,-0.0021540914,0,0,0,5.270757
2951,297.5078,10.1924095,9.752614,-0.39489746,0.07402061,-1.3824463,-0.014323832,10.579224,9.914521,-0.070307456,0.0008665714,0.0015978967,2.2370164E-06,0.0127831735,-0.0011505889,0,0,0,5.270757
2952,297.60773,10.1924095,9.752707,-0.31311035,0.068012,-1.1865234,-0.009671817,9.553833,9.895724,-0.05752428,0.000906739,0.025832662,0.00044053973,0.039414786,-4.3043998E-05,0,0,0,5.270757
2953,297.7077,10.108837,9.752803,-0.03173828,0.06777821,1.5063477,0.04385491,10.161133,9.897477,0.018908443,-0.00010080894,0.020772656,0.0010809966,0.014913702,0.0017582974,0,0,0,5.270757
2954,297.8121,9.941696,9.752909,-0.13305664,0.06299449,0.9515381,0.06548664,9.815674,9.909752,0.06631271,5.8869016E-05,-0.021571605,0.0017042314,-0.039414786,0.0028442694,0,0,0,5.270757
2955,297.9116,9.858124,9.7530155,0.5377197,0.09382625,-1.7767334,0.03382406,9.400024,9.909247,-0.0018642128,0.0014703941,-0.020772656,0.00103122,-0.024767399,0.0027128977,0,0,0,5.270757
2956,298.01166,10.025269,9.753128,-0.17456055,0.086516835,-1.3085938,-0.014853808,9.450073,9.897864,-0.081226416,0.0015668162,0.007989483,0.000489185,0.0231695,0.0035307093,0,0,0,5.270757
2957,298.11157,10.108837,9.753247,-0.66345215,0.03612166,-1.1743164,-0.032360155,9.360962,9.914096,-0.048469532,0.001159895,0.026098978,0.00088651717,0.033289514,0.0039849984,0,0,0,5.270757
2958,298.21155,9.858124,9.753373,-0.34851074,0.010431634,1.519165,0.0014115198,9.307251,9.908072,0.024501082,0.00069465995,0.014647386,0.0019136957,0.016511599,0.003215697,0,0,0,5.270757
2959,298.31567,10.275986,9.753511,0.947876,0.023115622,1.026001,0.010559728,10.003052,9.912016,0.06737798,0.001157134,-0.027430559,0.0019093049,-0.025832662,0.0023825194,0,0,0,5.270757
2960,298.41547,10.275986,9.753652,0.047607422,0.05158661,-1.7565918,0.010689902,10.009155,9.926189,-0.02130529,0.0020602602,-0.017576864,0.0007762422,-0.016511599,0.0016437834,0,0,0,5.270757
2961,298.51553,10.1924095,9.7538,-0.40344238,0.06098608,-1.2597656,0.017467858,10.189209,9.905261,-0.08016115,0.001463344,0.01571265,-8.3657535E-05,0.012516857,0.0012372514,0,0,0,5.270757
2962,298.6155,9.858124,9.753957,-1.1993408,0.04022455,-0.814209,-0.014086961,9.534302,9.898148,-0.030892668,0.0005811433,0.030360036,0.00033490683,0.02876214,0.0014364169,0,0,0,5.270757
2963,298.7155,9.858124,9.754124,-0.23498535,0.026515987,1.5869141,-0.06079154,10.110474,9.896179,0.006924219,-0.00070536265,0.024767399,0.0007555916,0.023702133,0.002536799,0,0,0,5.270757
2964,298.81952,10.108837,9.754307,0.9460449,0.022014318,1.1486816,-0.07224903,10.437622,9.905555,0.07536746,-0.0008883483,-0.02396845,0.0002545902,-0.018908443,0.0038440346,0,0,0,5.270757
2965,298.91965,10.108837,9.754495,0.8215332,0.063106425,-1.3598633,-0.030305037,10.325317,9.949234,0.007723167,0.0001871834,-0.025832662,-0.00020832784,-0.021837922,0.0026369167,0,0,0,5.270757
2966,299.0201,10.025269,9.754694,0.24902344,0.091400705,-1.1395264,0.011451657,8.809204,9.963101,-0.06391586,0.00083540624,0.0063915867,-0.00015667031,0.011717909,-0.0087957,0,0,0,5.270757
2967,299.11942,9.941696,9.754903,-1.0351562,0.08344872,-0.6842041,0.009328569,10.038452,9.966431,-0.048203215,-0.00046682617,0.030892668,-0.00022394693,0.012250541,-0.038219493,0,0,0,5.270757
2968,299.21936,9.858124,9.755126,-0.15563965,0.07974998,1.6577148,-0.045604132,9.752808,9.968105,0.02396845,-0.0026524148,0.018642128,0.0008248453,-0.1488707,-0.067361265,0,0,0,5.270757
2969,299.3234,10.025269,9.755372,0.6060791,0.09012867,0.9851074,-0.06311688,10.241699,9.953566,0.06924219,-0.00037854316,-0.021837922,0.0024464037,0.006924219,-0.044900768,0,0,0,5.270757
2970,299.42337,10.025269,9.755624,0.74401855,0.08104569,-1.3311768,-0.030980073,10.090942,9.937541,-0.015978966,0.0020191865,-0.017310547,0.0020047012,-0.0063915867,-0.008587976,0,0,0,5.270757
2971,299.52368,10.025269,9.755892,0.12390137,0.09027091,-0.7885742,-0.011512526,9.576416,9.935116,-0.07669904,0.0014728484,0.014114753,0.00042274682,0.008788432,0.00393293,0,0,0,5.270757
2972,299.6237,10.025269,9.756175,-0.99365234,0.10237556,-0.17578125,0.023067323,10.060425,9.965704,-0.038615834,0.00084349944,0.036485307,0.0006498825,0.018375812,0.0040716566,0,0,0,5.270757
